tweet_id,client
1256,2
1073,2
193,2
1067,2
1175,2
1104,2
1169,2
540,2
486,2
279,2
645,2
26,2
1210,2
1608,2
1201,2
1242,2
23,2
951,2
1620,2
1332,2
433,2
1114,2
1306,2
361,2
301,2
300,2
15,2
393,3
1178,3
1628,3
437,3
410,3
1807,3
50,3
1240,3
1185,3
1683,3
712,3
711,3
941,3
942,3
1011,3
714,3
710,3
1495,3
690,3
688,3
717,3
732,3
719,3
1123,3
1649,3
1606,3
883,3
1560,3
1558,3
1523,3
219,3
1085,3
924,3
1673,3
1582,3
745,3
558,3
791,3
417,3
533,3
915,3
1165,3
177,3
326,3
834,3
1479,3
327,3
250,3
248,3
238,3
210,3
156,3
1125,3
30,3
954,3
1687,3
1720,3
260,3
275,3
733,3
487,3
1436,3
659,3
1509,3
420,3
1335,3
395,3
695,3
917,3
1334,3
1114,3
84,3
1051,3
35,3
214,3
572,3
51,3
559,3
1194,3
634,3
142,3
1598,3
704,3
110,3
1756,3
126,3
878,3
127,3
241,3
131,3
98,3
1241,3
749,3
1620,3
1666,3
803,3
1583,3
1375,3
787,3
1148,3
1662,3
472,4
480,4
787,4
791,4
488,4
1375,4
834,4
793,4
78,4
669,4
707,4
290,4
898,4
1734,4
1664,4
1293,4
1581,4
1730,4
1515,4
1649,4
1387,4
1011,4
588,4
556,4
345,4
1495,4
1153,4
429,4
38,4
224,4
76,4
1212,4
792,4
945,4
1221,4
1273,4
199,4
1582,4
1783,4
1634,4
1688,4
749,4
789,4
899,4
510,4
1291,4
943,4
942,4
746,4
722,4
1240,4
278,4
439,4
1002,4
99,4
394,4
1609,4
20,4
642,4
1650,4
830,4
505,4
895,4
118,4
1178,4
676,4
1560,4
1039,4
185,4
744,4
1050,4
743,4
1045,4
235,4
801,4
940,4
1283,4
128,4
129,4
98,4
1598,4
1605,4
126,4
838,4
1750,4
1564,4
1533,4
1451,4
1428,4
1418,4
1263,4
1249,4
1020,4
702,4
794,4
1583,4
1309,4
1246,4
665,4
1242,4
774,4
720,4
365,4
1228,4
635,4
494,4
440,4
393,4
445,4
704,4
592,4
240,4
1175,4
341,4
435,4
138,4
1289,4
645,4
1681,4
1752,4
1185,4
773,4
140,4
1709,4
1271,4
1538,4
924,4
1472,4
1436,4
1489,4
151,4
1282,4
1470,4
1209,4
1203,4
1176,4
1000,4
973,4
426,4
951,4
42,4
45,4
177,4
1150,4
43,4
716,4
438,4
742,4
939,4
917,4
1463,4
30,4
874,4
869,4
864,4
847,4
779,4
695,4
804,4
872,4
570,4
1541,4
1745,4
4,4
1114,4
719,4
732,4
348,4
257,4
260,4
712,4
1395,4
1406,4
1154,4
51,4
226,4
1487,4
1486,4
9,4
807,4
1721,4
896,4
256,4
1110,4
803,4
437,4
859,4
786,4
1452,4
1016,4
1243,4
1380,4
1537,4
1128,4
1127,4
1331,4
221,5
1708,5
1541,5
1752,5
1436,5
98,5
1747,5
84,5
1261,5
420,5
140,5
1273,5
1729,5
584,5
1224,5
1748,5
147,5
923,5
259,5
1726,5
269,5
842,5
1085,5
1582,5
680,5
714,5
721,5
78,5
1609,5
163,5
118,5
1166,5
1185,5
1593,5
97,5
1199,5
1464,5
1555,5
1588,5
19,5
955,5
1650,5
364,5
1598,5
712,5
113,5
1700,5
131,5
532,5
688,5
717,5
719,5
732,5
1152,5
225,5
376,5
1661,5
449,5
12,5
410,5
290,5
690,5
1699,5
199,5
1608,5
559,5
1240,5
1281,5
1366,5
433,5
1807,5
626,5
1664,5
808,5
51,5
40,5
1051,5
1793,5
803,5
1098,5
465,5
918,5
704,5
676,5
659,5
1495,5
793,5
1761,5
487,5
683,5
1797,5
1188,5
787,5
1120,5
1119,5
1293,5
1419,5
1589,5
1634,5
637,5
1701,5
1148,5
972,5
470,5
1110,5
1613,5
1662,5
878,5
733,5
944,5
49,5
1463,5
777,5
439,5
202,6
1462,6
1756,6
683,6
1749,6
597,6
898,6
389,6
663,6
1436,6
1264,6
1701,6
4,6
1769,6
1794,6
49,6
712,6
1426,6
1805,6
619,6
270,6
266,6
559,6
234,6
229,6
1341,6
606,6
896,6
918,6
958,6
1672,6
876,6
1617,6
822,6
1383,6
39,6
644,6
850,6
34,6
690,6
1498,6
1487,6
1387,6
1239,6
1011,6
773,6
31,6
1452,6
115,6
217,6
126,6
1409,6
1176,6
1793,6
187,6
183,6
741,6
89,6
719,6
184,6
514,6
67,6
1114,6
1115,6
1302,6
1303,6
1305,6
1300,6
1306,6
1354,6
1358,6
1729,6
1304,6
160,6
419,6
113,6
33,6
35,6
151,6
1698,6
470,6
793,6
290,6
1262,6
1000,6
855,6
720,6
445,6
292,6
1696,6
1455,6
1475,6
1723,6
592,6
1082,6
425,6
747,6
1143,6
999,6
179,6
342,6
1043,6
1733,6
492,6
436,6
411,6
415,6
153,6
55,6
299,6
1041,6
1370,6
541,6
1558,6
1659,7
146,7
1666,7
3,7
314,7
1005,7
110,7
142,7
1793,7
753,7
1585,7
1056,7
1045,7
1193,7
1188,7
1143,7
1054,7
330,7
1730,7
1478,7
704,7
1629,7
470,7
1728,7
327,7
1142,7
947,7
783,7
1660,7
1240,7
1498,7
793,7
1084,7
1733,7
1587,7
1709,7
426,7
409,7
937,7
977,7
1620,7
129,7
1179,7
113,7
1602,7
440,7
1051,7
1026,7
1582,7
370,7
1720,7
488,7
1774,7
369,7
273,7
367,7
259,7
249,7
210,7
589,7
1701,7
855,7
1006,7
1668,7
655,7
1523,7
1497,7
215,7
1692,7
1327,7
705,7
1714,7
1229,7
1044,7
642,7
1291,7
275,7
660,7
611,7
584,7
529,7
1043,7
1623,7
1355,7
661,7
1248,7
707,7
374,7
216,7
157,7
562,7
235,7
1802,7
1328,7
989,7
202,7
919,7
1581,7
247,7
0,7
563,7
98,7
107,7
635,7
56,7
5,7
1525,7
16,7
1227,7
333,7
8,7
300,7
35,7
501,7
67,7
89,7
4,7
31,7
55,7
918,8
777,8
1635,8
171,8
193,8
1338,8
1534,8
978,8
999,8
697,8
693,8
390,8
44,8
1084,8
936,8
933,8
641,8
330,8
285,8
1303,8
1761,8
759,8
1280,8
1185,8
988,8
1455,8
731,8
1117,8
1259,8
433,8
541,8
590,8
761,8
1064,8
698,8
405,8
1682,8
15,8
114,8
1063,8
677,8
30,8
212,8
8,8
1067,8
1075,8
426,8
46,8
301,8
1131,8
1142,8
1201,8
1313,8
1371,8
469,8
239,8
223,8
37,8
28,8
993,8
1803,8
998,8
827,8
1672,8
700,8
179,8
106,8
1464,8
1079,8
266,8
883,8
1073,8
66,8
910,8
849,8
955,8
965,8
1043,8
1045,8
911,8
1044,8
1414,8
1305,8
1436,8
1427,8
175,8
1130,8
99,8
1549,8
1428,8
1717,8
1264,8
1443,8
360,8
1666,8
1483,8
943,8
663,8
335,8
338,8
840,8
941,8
1216,8
813,8
733,8
537,8
687,8
776,8
847,8
1090,8
1101,8
1102,8
1243,8
1275,8
1276,8
1608,8
299,8
1641,8
324,8
295,8
1263,8
896,8
474,8
517,8
816,8
958,8
1199,8
1545,8
1594,8
1629,8
1528,8
1127,8
779,8
1516,8
1611,8
1768,8
1271,8
589,8
83,8
639,8
645,8
1537,8
1509,8
1597,8
1114,8
683,8
1115,8
828,8
1484,8
1485,8
1352,8
763,8
706,8
240,8
1184,8
1189,8
1215,8
1295,8
873,8
823,9
820,9
893,9
848,9
1179,9
815,9
842,9
945,9
890,9
919,9
929,9
863,9
1469,9
886,9
857,9
964,9
437,9
990,9
992,9
996,9
140,9
1110,9
1006,9
131,9
961,9
989,9
984,9
986,9
1367,9
812,9
1806,9
806,9
484,9
802,9
177,9
218,9
147,9
805,9
487,9
490,9
503,9
506,9
519,9
520,9
521,9
528,9
534,9
535,9
537,9
556,9
598,9
610,9
775,9
249,9
252,9
259,9
273,9
275,9
367,9
371,9
372,9
387,9
787,9
1730,9
1599,9
1582,9
1479,9
1041,9
1506,9
1503,9
1498,9
1423,9
1429,9
1431,9
1432,9
1435,9
1440,9
1448,9
1451,9
1459,9
1466,9
1468,9
1477,9
1480,9
1486,9
1487,9
1493,9
1496,9
1464,9
1407,9
1572,9
1602,9
1603,9
1604,9
1605,9
1610,9
1619,9
1630,9
1570,9
1568,9
1564,9
1549,9
1185,9
1517,9
1523,9
1524,9
1526,9
1531,9
1535,9
1539,9
1545,9
1359,9
1349,9
1344,9
1074,9
1077,9
1078,9
1079,9
1088,9
1093,9
1099,9
1108,9
1109,9
1111,9
1112,9
1122,9
1007,9
1022,9
1066,9
1067,9
1129,9
1132,9
1136,9
141,9
1231,9
1232,9
1238,9
1254,9
1257,9
1290,9
1227,9
1314,9
1317,9
1320,9
1325,9
1330,9
1331,9
1332,9
1337,9
1340,9
1315,9
1225,9
1224,9
1138,9
1140,9
1151,9
1154,9
1160,9
1167,9
1169,9
1194,9
1205,9
1209,9
1211,9
1213,9
1218,9
1202,9
1053,9
232,9
133,9
67,9
679,9
227,9
314,9
1701,9
380,9
79,9
104,9
198,9
803,9
641,9
884,9
1761,9
584,9
801,9
293,9
1713,9
655,9
1372,9
781,9
843,9
733,9
851,9
940,9
971,9
1240,9
852,9
87,9
42,9
756,9
1778,9
1004,9
144,9
1714,9
127,9
1373,9
717,9
1661,9
1755,9
126,9
1802,9
1002,9
455,9
1502,9
659,9
405,9
1115,9
454,9
1049,9
1793,9
142,9
123,10
226,10
1163,10
48,10
109,10
81,10
138,10
82,10
710,10
113,10
29,10
1210,10
1006,10
871,10
623,10
540,10
539,10
247,10
101,10
111,10
395,10
30,10
153,10
33,10
1018,10
31,10
230,10
32,10
170,10
161,10
188,10
259,10
763,10
767,10
869,10
969,10
1420,10
1455,10
1485,10
1576,10
1591,10
63,10
502,10
79,10
286,10
145,10
608,10
1395,10
1412,10
1461,10
1652,10
267,10
246,10
90,10
205,10
215,10
218,10
283,10
307,10
375,10
501,10
668,10
742,10
804,10
1452,10
65,10
152,10
196,10
190,10
160,10
1004,10
86,10
104,10
244,10
92,10
1302,10
1191,10
1271,10
1618,10
18,10
1328,10
1327,10
365,10
422,10
204,10
1387,10
1526,10
1604,10
1671,10
262,10
1523,10
201,10
1170,10
436,10
198,10
272,10
953,10
1525,10
298,10
130,10
323,10
186,10
1493,10
1492,10
850,10
639,10
1081,10
308,10
1566,10
1567,10
647,10
258,10
751,10
67,10
191,10
1572,10
319,10
265,10
2,10
411,10
662,10
1080,10
1011,10
483,10
144,10
139,10
296,10
572,10
1736,11
726,11
170,11
1737,11
255,11
1187,11
139,11
408,11
190,11
79,11
226,11
1113,11
1052,11
1484,11
1027,11
63,11
1481,11
1322,11
1124,11
1049,11
1248,11
109,11
144,11
311,11
1192,11
1191,11
1078,11
1066,11
1234,11
104,11
81,11
101,11
90,11
1050,11
1216,11
153,11
82,11
365,11
159,11
1229,11
32,11
86,11
92,11
789,11
48,11
702,11
1213,11
788,11
373,11
1219,11
50,11
124,11
191,11
1436,11
2,11
283,11
18,11
33,11
1636,11
258,11
188,11
145,11
1004,11
631,11
111,11
131,11
715,11
735,11
823,11
160,11
1415,11
1541,11
1400,11
84,11
707,11
393,11
269,11
161,11
169,11
721,11
774,11
960,11
1009,11
1295,11
1297,11
1471,11
1521,11
1608,11
1614,11
1629,11
422,11
1579,11
720,11
499,11
369,11
186,11
198,11
201,11
204,11
230,11
292,11
244,11
246,11
247,11
262,11
265,11
267,11
272,11
486,11
472,11
474,11
620,11
646,11
1047,11
1586,11
1590,11
1603,11
335,11
1740,11
1741,11
334,11
72,11
44,11
55,11
152,11
787,11
113,11
138,11
757,11
1453,11
308,11
123,11
296,11
141,11
286,11
298,11
323,11
1163,11
502,11
1210,11
1175,11
866,11
762,11
758,11
129,11
643,11
611,11
127,11
490,11
793,11
203,11
1427,11
322,11
281,11
883,11
303,11
729,11
1226,11
1709,11
955,11
386,11
1341,11
1338,11
1264,11
1018,11
171,11
1193,11
1190,11
623,11
567,11
518,11
89,11
853,11
538,11
995,11
705,11
659,11
1587,11
634,11
1388,11
1406,11
1271,11
804,11
773,11
939,11
229,11
166,11
1329,11
746,11
899,11
344,11
1503,11
347,11
530,12
1563,12
385,12
194,12
239,12
235,12
359,12
236,12
432,12
978,12
1068,12
1536,12
159,12
103,12
1577,12
1560,12
1771,12
1557,12
1361,12
1188,12
1045,12
1041,12
288,12
870,12
1750,12
339,12
412,12
1623,12
900,12
264,12
1201,12
1202,12
627,12
319,12
646,12
1746,12
1503,12
222,12
223,12
943,12
942,12
602,12
632,12
116,12
217,12
1761,12
313,12
204,12
327,12
1076,12
1280,12
759,12
1039,12
148,12
1558,12
1077,12
415,12
216,12
769,12
777,12
941,12
944,12
837,12
940,12
1191,12
836,12
1192,12
830,12
953,12
1051,12
1054,12
1038,12
1193,12
835,12
603,12
197,12
9,12
44,12
333,12
1121,12
1501,12
10,12
1658,12
285,12
108,12
487,12
1095,12
1756,12
107,12
713,12
427,12
67,12
42,12
175,12
1049,12
24,12
839,12
1302,12
1303,12
157,12
183,12
176,12
1358,12
1355,12
1354,12
1307,12
1306,12
1305,12
1304,12
1601,12
1475,12
1760,12
1044,12
1043,12
1048,12
1046,12
136,12
1300,12
14,12
1114,12
1552,12
1073,12
1075,12
1061,12
838,12
8,12
26,12
187,12
164,12
185,12
1418,12
1289,12
964,12
931,12
106,12
1372,12
156,12
1115,12
1050,12
1719,12
178,12
179,12
94,12
720,12
855,12
22,12
1705,13
1107,13
430,13
1326,13
1427,13
1191,13
1192,13
1752,13
1800,13
878,13
1463,13
348,13
328,13
365,13
1114,13
1358,13
1627,13
599,13
1760,13
49,13
1193,13
324,13
336,13
652,13
1092,13
950,13
1115,13
1744,13
1646,13
1293,13
768,13
364,13
1701,13
338,13
1336,13
1761,13
97,13
949,13
746,13
1730,13
34,13
1110,13
66,13
1058,13
1747,13
131,13
1109,13
711,13
133,13
7,13
1310,13
1430,13
1467,13
1520,13
1542,13
1562,13
1328,13
1591,13
1242,13
1615,13
639,13
761,13
478,13
1327,13
994,13
969,13
908,13
1776,13
486,13
623,13
662,13
855,13
859,13
866,13
92,13
299,13
242,13
148,13
29,13
41,13
1300,13
1303,13
1302,13
1307,13
850,13
162,13
433,13
426,13
1390,13
1398,13
1711,13
1644,13
1361,13
1354,13
1101,13
225,13
163,13
1284,13
1412,13
440,13
1530,13
1489,13
380,13
1408,13
115,13
727,13
813,13
1213,13
1330,13
1340,13
1379,13
1594,13
438,13
20,13
84,13
67,13
683,13
30,13
24,13
31,13
559,13
720,13
1013,13
261,13
917,13
1233,13
914,13
300,13
15,13
395,13
28,13
940,13
941,13
942,13
943,13
1256,13
1322,13
645,13
944,13
1190,13
659,13
1267,13
63,13
1048,13
1049,13
1292,13
170,13
50,13
176,13
1152,13
197,13
1539,13
78,13
1011,13
1366,13
129,13
1529,13
1475,13
918,13
757,13
10,13
8,13
9,13
978,13
1094,13
1729,13
1737,13
410,13
292,13
1188,13
1046,13
1104,13
833,13
1414,13
1041,13
953,13
1346,13
1566,13
1062,13
788,13
37,13
808,13
1039,13
40,13
567,13
1064,13
1720,13
722,13
1756,13
1072,13
821,13
1337,13
1357,13
1009,13
538,13
273,13
144,13
1603,13
290,13
1774,13
847,13
1611,13
846,13
981,13
1610,13
657,13
1466,13
758,13
157,13
25,13
19,13
899,13
79,13
298,13
1216,13
26,13
1455,13
99,13
1173,13
765,13
43,13
1175,13
1788,14
416,14
1431,14
115,14
1795,14
1637,14
29,14
1671,14
1786,14
1558,14
1560,14
286,14
838,14
1163,14
1271,14
1355,14
1603,14
1397,14
1427,14
1407,14
1387,14
1611,14
21,14
647,14
1502,14
24,14
1423,14
1735,14
1549,14
1568,14
34,14
31,14
32,14
231,14
1375,14
1520,14
1518,14
1797,14
799,14
944,14
1733,14
239,14
681,14
978,14
1557,14
1553,14
1389,14
1409,14
1418,14
1509,14
1523,14
1593,14
338,14
705,14
538,14
348,14
1601,14
1464,14
1289,14
66,14
67,14
798,14
847,14
886,14
948,14
796,14
774,14
654,14
729,14
108,14
369,14
975,14
1341,14
1038,14
1002,14
1212,14
1332,14
71,14
388,14
1492,14
1488,14
1300,14
1757,14
1498,14
63,14
1417,14
1544,14
1510,14
378,14
756,14
170,14
117,14
256,14
100,14
92,14
1729,14
621,14
6,14
132,14
38,14
222,14
562,14
613,14
778,14
1422,14
234,14
438,14
505,14
1090,14
1412,14
1561,14
1614,14
1465,14
1531,14
1516,14
642,14
44,14
12,14
1707,14
721,14
236,14
121,14
28,14
30,14
646,14
1050,14
1051,14
1121,14
659,14
84,14
1041,14
235,14
204,14
1456,14
1441,14
1425,14
1420,14
1457,14
1353,14
1299,14
1285,14
1269,14
1256,14
1233,14
1329,14
1474,14
1485,14
1190,14
1202,14
1744,14
1633,14
1555,14
1533,14
1512,14
1227,14
1221,14
1678,14
1199,14
89,14
187,14
1144,14
33,14
48,14
79,14
86,14
111,14
113,14
123,14
152,14
201,14
1185,14
599,14
1193,14
1192,14
1191,14
712,14
440,14
9,14
10,14
1054,14
953,14
1618,14
1583,14
1366,14
976,14
940,14
896,14
1582,14
880,14
1104,14
1046,14
1056,14
1354,14
1049,14
1048,14
719,14
1632,14
35,14
37,14
1197,14
1039,14
1415,14
279,14
518,14
1114,14
1264,14
1175,14
584,14
533,14
167,14
1372,14
24,15
10,15
8,15
1360,15
1185,15
9,15
35,15
28,15
599,15
210,15
1194,15
1450,15
1088,15
1355,15
1043,15
1356,15
37,15
283,15
1104,15
1109,15
1117,15
1159,15
26,15
30,15
32,15
1329,15
942,15
821,15
1649,15
1629,15
66,15
1366,15
1038,15
1157,15
761,15
304,15
108,15
107,15
115,15
112,15
117,15
136,15
319,15
135,15
187,15
176,15
1054,15
236,15
288,15
159,15
338,15
334,15
12,15
1563,15
1190,15
67,15
501,15
1039,15
1041,15
837,15
55,15
71,15
1188,15
1044,15
1048,15
1049,15
1050,15
1051,15
101,15
1341,15
1045,15
1365,15
372,15
484,15
953,15
344,15
940,15
943,15
941,15
944,15
1114,15
1115,15
1302,15
1303,15
1304,15
1305,15
1300,15
1306,15
1320,15
1297,15
872,15
721,15
640,15
637,15
1011,15
1457,15
1398,15
1389,15
1376,15
1361,15
1331,15
950,15
600,15
1354,15
335,15
179,15
1184,15
1124,15
656,15
618,15
613,15
571,15
445,15
779,15
1056,15
330,15
1358,15
1193,15
1192,15
59,15
299,15
968,15
1488,15
1443,15
1191,15
1307,15
92,15
1500,15
1412,15
1395,15
339,15
1217,15
1379,15
1440,15
1456,15
1271,15
492,15
65,15
31,15
772,15
333,15
337,15
409,15
1659,15
646,15
830,15
374,15
1727,15
602,15
46,15
175,15
72,15
137,15
239,15
235,15
103,15
217,15
1405,15
148,15
830,16
837,16
334,16
335,16
103,16
839,16
1045,16
1051,16
1188,16
1361,16
829,16
1288,16
1750,16
836,16
222,16
1049,16
1048,16
1041,16
838,16
835,16
338,16
943,16
942,16
941,16
940,16
899,16
1191,16
1753,16
374,16
223,16
194,16
1307,16
1115,16
184,16
282,16
894,16
1190,16
953,16
1104,16
1618,16
288,16
304,16
115,16
1054,16
1358,16
1050,16
107,16
108,16
157,16
1039,16
1044,16
944,16
333,16
1354,16
66,16
168,16
1754,16
1681,16
47,16
5,16
1557,16
136,16
180,16
181,16
182,16
183,16
175,16
1114,16
978,16
1193,16
1381,16
166,16
1109,16
1366,16
236,16
602,16
1397,16
551,16
1056,16
1516,16
1648,16
445,16
25,16
1375,16
89,16
328,16
594,16
998,16
394,16
40,16
67,16
37,16
1043,16
1631,16
32,16
487,16
41,16
1304,16
1305,16
1306,16
1355,16
1303,16
1412,16
1302,16
608,16
1192,16
1046,16
30,16
131,16
1558,16
761,16
981,16
256,16
769,16
1038,16
266,16
229,16
646,16
632,16
156,16
71,16
239,16
1434,16
318,16
281,16
23,16
302,16
38,16
99,16
688,16
28,16
896,16
1445,16
1497,16
1560,16
179,16
78,16
1538,16
1573,16
1092,16
1423,16
216,16
362,16
1061,16
52,16
339,16
164,16
214,16
187,16
9,16
1394,16
1363,16
955,16
882,16
863,16
1398,16
776,16
755,16
506,16
801,16
1449,16
10,16
8,16
35,16
105,16
1064,16
31,16
377,16
59,16
177,16
1300,16
1429,16
319,16
559,16
853,16
112,16
300,16
178,16
190,16
562,16
63,16
488,16
1157,16
7,16
159,16
902,16
468,16
1311,16
363,16
143,16
1159,16
205,16
1210,16
350,16
217,16
1121,16
1266,16
1427,16
176,16
104,16
101,16
1452,16
94,16
337,16
330,16
1222,16
713,16
1474,16
1349,16
1338,16
1241,16
1214,16
846,16
727,16
45,16
27,16
371,16
525,16
1062,16
137,16
26,16
185,16
933,16
46,16
1788,16
24,16
169,16
452,16
1622,16
55,16
1669,16
1581,16
29,16
235,16
117,16
1467,16
72,16
404,16
1307,17
1300,17
1191,17
1193,17
1192,17
30,17
32,17
1302,17
1303,17
1304,17
1305,17
1306,17
1354,17
31,17
1361,17
1113,17
1288,17
1114,17
953,17
977,17
334,17
492,17
1051,17
1358,17
940,17
335,17
1039,17
1054,17
943,17
944,17
1190,17
1004,17
37,17
1041,17
1046,17
1048,17
1049,17
487,17
157,17
94,17
323,17
333,17
518,17
662,17
502,17
942,17
941,17
1483,17
1038,17
118,17
180,17
181,17
182,17
183,17
184,17
1121,17
1560,17
1050,17
1115,17
1357,17
135,17
57,17
573,17
574,17
742,17
46,17
632,17
1163,17
47,17
42,17
103,17
1355,17
633,17
996,17
830,17
839,17
1093,17
1043,17
812,17
1558,17
1557,17
814,17
919,17
929,17
993,17
1013,17
1045,17
1044,17
1106,17
1188,17
1331,17
1595,17
922,17
766,17
375,17
148,17
107,17
108,17
646,17
647,17
267,17
838,17
1541,17
1056,17
417,17
239,17
235,17
222,17
33,17
9,17
35,17
1236,17
67,17
28,17
10,17
608,17
233,17
164,17
835,17
836,17
136,17
338,17
106,17
435,18
93,18
1722,18
1688,18
390,18
957,18
229,18
1780,18
444,18
71,18
59,18
1716,18
1161,18
1799,18
1770,18
96,18
790,18
135,18
921,18
1139,18
708,18
704,18
981,18
1573,18
1525,18
1293,18
127,18
641,18
639,18
180,18
1069,18
1767,18
148,18
709,18
936,18
1066,18
582,18
777,18
593,18
645,18
102,18
370,18
1192,18
183,18
1193,18
184,18
120,18
245,18
115,18
185,18
217,18
108,18
1170,18
182,18
646,18
181,18
44,18
1191,18
526,18
7,18
1667,18
1784,18
118,18
159,18
1714,18
675,18
634,18
279,18
21,18
333,18
1305,18
1300,18
1306,18
1355,18
338,18
1742,18
971,18
77,18
1304,18
531,18
1188,18
1614,18
1342,18
1256,18
1153,18
1151,18
1122,18
1087,18
1036,18
1035,18
931,18
800,18
1303,18
1302,18
1115,18
160,18
786,18
649,18
1724,18
1061,18
1674,18
405,18
249,18
722,18
954,18
941,18
942,18
943,18
944,18
953,18
1114,18
1476,18
1691,18
1463,18
576,18
1423,18
536,18
1670,18
175,18
1158,18
882,18
1164,18
107,18
89,18
192,19
1685,19
1674,19
511,19
1689,19
1047,19
442,19
1052,19
187,19
288,19
1703,19
1698,19
672,19
1697,19
235,19
509,19
193,19
1447,19
512,19
646,19
543,19
176,19
1067,19
638,19
378,19
59,19
179,19
184,19
707,19
1144,19
1143,19
135,19
147,19
1194,19
1115,19
1191,19
1192,19
1428,19
1433,19
1733,19
1262,19
1020,19
513,19
1756,19
137,19
878,19
223,19
112,19
1079,19
1061,19
1075,19
1057,19
1604,19
1583,19
239,19
164,19
1666,19
197,19
647,19
1734,19
374,19
1460,19
426,19
871,19
1176,19
596,19
353,19
1429,19
80,19
918,19
1446,19
1,19
632,19
840,19
1563,19
849,19
613,19
784,19
786,19
